date,region,lat,lon,species_id,gbif_key,basis_of_record,coordinate_uncertainty_m,cell,distance_km,location_id,score,effort_percentile
2026-08-06,NE,55.814015,11.724129,mushroom,6471785308,HUMAN_OBSERVATION,75.0,309:39,6.897172113616592,Asnæs_55.860_11.650,7.08,0.8571428571428571
2026-08-09,NE,56.790376,9.885464,mushroom,6471844306,HUMAN_OBSERVATION,10.0,315:33,3.938513493098754,Skørping_56.820_9.850,4.97,0.23529411764705882
2026-08-05,NE,56.797676,9.893051,mushroom,6471859302,HUMAN_OBSERVATION,6.0,315:33,3.153434665185215,Skørping_56.820_9.925,5.75,0.45394736842105265
2026-08-01,NE,65.55656,22.13271,mushroom,6472794390,HUMAN_OBSERVATION,10.0,363:73,3.7199353850900647,Luleå_65.580_22.075,6.79,0.7356321839080455
2026-06-06,SE,41.820737,-1.818578,mushroom,6398926910,HUMAN_OBSERVATION,,232:-7,1.5416811221928084,Litago_41.820_-1.800,0.17,0.0031477213783858773
2026-06-10,SE,41.590521,-8.274232,mushroom,6398939916,HUMAN_OBSERVATION,9.0,230:-28,2.3303240256854116,Povoa De Lanhoso_41.580_-8.250,2.8,0.012235004758861806
2026-06-04,SE,46.999594,15.524327,mushroom,6399252854,HUMAN_OBSERVATION,7.0,260:51,2.179354311653374,Graz_46.980_15.525,6.72,0.4003917039120184
2026-06-14,SE,46.136916,18.116002,mushroom,6399336696,HUMAN_OBSERVATION,59.0,256:60,2.249169191431942,Pellerd_46.120_18.100,6.1,0.7604122696629873
2026-06-06,SE,41.82859,-1.7729,mushroom,6399440505,HUMAN_OBSERVATION,,232:-6,2.4402584593225876,Litago_41.820_-1.800,0.17,0.0031477213783858773
2026-06-05,SE,41.795478,-1.832602,mushroom,6399704415,HUMAN_OBSERVATION,4031.0,231:-7,3.8388410206544927,Litago_41.820_-1.800,0.02,0.0039022052161532513
2026-06-06,SE,41.127818,-3.116972,mushroom,6399892486,HUMAN_OBSERVATION,,228:-11,4.150162807526013,La Nava De Jadraque_41.100_-3.150,0.63,0.005508512412175285
2026-06-06,SE,46.202594,18.603554,mushroom,6400004520,HUMAN_OBSERVATION,121.0,256:62,3.006164962970278,Bataszek_46.180_18.625,6.16,0.23024204500880802
2026-06-06,SE,45.290867,24.310211,mushroom,6400301843,HUMAN_OBSERVATION,52.0,251:81,1.6729571760373039,Calimanesti_45.280_24.325,8.17,0.9732941621547725
2026-06-06,SE,44.868177,22.408513,mushroom,6400732787,HUMAN_OBSERVATION,3128.0,249:74,2.793383420791365,Baile Herculane_44.860_22.375,7.6,0.8475993738693696
2026-06-05,SE,46.914275,16.283655,mushroom,6400767339,HUMAN_OBSERVATION,12.0,260:54,2.015268085161886,Szentgotthard_46.900_16.300,6.96,0.3428342537142681
2026-06-17,SE,41.286874,-7.739146,mushroom,6412348796,HUMAN_OBSERVATION,5.0,229:-26,1.4076194653287872,Vila Real_41.280_-7.725,1.93,0.009021088411371062
2026-06-22,SE,46.312126,13.936168,mushroom,6412561791,HUMAN_OBSERVATION,12.0,257:46,3.0881287659035572,Studor V Bohinju_46.300_13.900,6.12,0.5259789331047928
2026-06-24,SE,46.633713,14.895605,mushroom,6412606794,HUMAN_OBSERVATION,7.0,258:49,2.713611673069324,Dravograd_46.620_14.925,6.57,0.8061923192146446
2026-06-19,SE,46.897586,23.307236,mushroom,6413094674,HUMAN_OBSERVATION,,260:77,2.463904579515781,Aghiresu_46.900_23.275,6.27,0.678594371491859
2026-06-21,SE,45.919668,26.656124,mushroom,6413169127,HUMAN_OBSERVATION,574.0,254:89,2.3098978477349306,Tulnici_45.940_26.650,7.39,0.9983980573958263
2026-06-16,SE,38.755887,22.337617,mushroom,6413339531,HUMAN_OBSERVATION,15.0,215:74,3.691988151147971,Moskhokhorion_38.740_22.375,5.4,0.3774858079966342
2026-06-17,SE,45.754249,27.035815,mushroom,6413458990,HUMAN_OBSERVATION,704.0,253:90,1.0549518069962898,Brosteni_45.760_27.025,6.17,0.7829234442445006
2026-06-09,SE,43.317926,-8.21614,mushroom,6413606418,HUMAN_OBSERVATION,85.0,240:-28,2.748948035815835,Bergondo_43.320_-8.250,4.16,0.17878503162554168
2026-06-20,SE,45.06705,22.054421,mushroom,6413678756,HUMAN_OBSERVATION,1953.0,250:73,3.4147110802952,Prigor_45.040_22.075,6.12,0.4749277996286658
2026-06-20,SE,45.804025,14.358834,mushroom,6413723890,HUMAN_OBSERVATION,,254:47,1.9037252121893777,Rakek_45.820_14.350,6.86,0.9257706099038217
2026-06-16,SE,46.210126,18.604703,mushroom,6413914873,HUMAN_OBSERVATION,61.0,256:62,3.6705059668956515,Bonyhad_46.240_18.625,5.32,0.351401377992858
2026-06-21,SE,46.393275,23.592672,mushroom,6413940076,HUMAN_OBSERVATION,,257:78,3.2660162256651772,Rimetea_46.420_23.575,6.47,0.7777024395268337
2026-06-16,SE,41.7675,-1.821667,mushroom,6414108970,HUMAN_OBSERVATION,187.0,231:-7,1.9811444567036427,Litago_41.760_-1.800,0.93,0.004138585772285712
2026-06-25,SE,46.220869,14.61554,mushroom,6422135718,HUMAN_OBSERVATION,,256:48,3.398728566077353,Kamnik_46.240_14.650,5.83,0.47362052019763823
2026-06-24,SE,43.891818,19.555319,mushroom,6422293528,HUMAN_OBSERVATION,122.0,243:65,2.5941491006716846,Omar_43.900_19.525,7.13,0.942859452110883
2026-06-20,SE,45.147376,19.759022,mushroom,6422345680,HUMAN_OBSERVATION,61.0,250:65,1.5719275447068015,Vrdnik_45.160_19.750,5.83,0.38435032153581045
2026-06-20,SE,46.702994,15.44973,mushroom,6422390620,HUMAN_OBSERVATION,336.0,259:51,2.556902605809647,Leibnitz_46.680_15.450,6.98,0.9786183081885995
2026-06-28,SE,45.471867,25.283522,mushroom,6422737421,HUMAN_OBSERVATION,1311.0,252:84,1.8418818728954434,Fundata_45.460_25.300,6.3,0.700364852262129
2026-06-16,SE,46.244958,14.952789,mushroom,6422838404,HUMAN_OBSERVATION,,256:49,0.5915577998827387,Polzela_46.240_14.950,6.8,0.9914095996129133
2026-06-26,SE,42.735794,-7.319239,mushroom,6422915522,HUMAN_OBSERVATION,,237:-25,3.065546535708032,Samos_42.720_-7.350,2.89,0.033534475876200905
2026-06-20,SE,45.147642,19.760653,mushroom,6423195821,HUMAN_OBSERVATION,61.0,250:66,1.6081388104470116,Vrdnik_45.160_19.750,5.83,0.38435032153581045
2026-06-26,SE,46.196113,18.395417,mushroom,6423214981,HUMAN_OBSERVATION,181.0,256:61,1.8260903909714588,Pecsvarad_46.180_18.400,4.73,0.20303975836282856
2026-06-26,SE,43.892384,19.604107,mushroom,6430898491,HUMAN_OBSERVATION,15.0,243:65,0.9085533075109986,Omar_43.900_19.600,7.1,0.9124830348351386
2026-06-27,SE,44.442666,21.726951,mushroom,6431121417,HUMAN_OBSERVATION,10160.0,246:72,2.160070543268391,Vrelo_44.440_21.700,5.09,0.4093147293171511
2026-06-28,SE,46.056814,25.774444,mushroom,6431161645,HUMAN_OBSERVATION,,255:86,1.9191061998569858,Malnas_46.060_25.750,7.85,0.9988458476446103
2026-06-21,SE,45.531575,23.117573,mushroom,6431618809,HUMAN_OBSERVATION,,252:77,1.4111467341092585,Pui_45.520_23.125,6.19,0.562717935273756
2026-06-08,SE,43.027459,23.369029,mushroom,6431691728,HUMAN_OBSERVATION,69.0,238:78,3.4229144486539336,Svoge_43.000_23.350,8.11,0.9816085227410289
2026-06-27,SE,45.147822,19.759803,mushroom,6431732869,HUMAN_OBSERVATION,3.0,250:65,1.5571081209803546,Vrdnik_45.160_19.750,2.41,0.03397497952193027
2026-06-09,SE,46.071247,16.904907,mushroom,6441223138,HUMAN_OBSERVATION,,255:56,1.306656252680017,Koprivnica_46.060_16.900,6.16,0.8676022713356542
2026-06-24,SE,46.07542,16.950358,mushroom,6441665469,HUMAN_OBSERVATION,,255:56,2.560089809875974,Koprivnica_46.060_16.975,5.6,0.36743165421317575
2026-06-15,SE,44.697777,21.729129,mushroom,6441753553,HUMAN_OBSERVATION,1.0,248:72,3.0347869692897604,Coronini_44.680_21.700,5.86,0.5004756466412407
2026-06-14,SE,45.868274,15.961519,mushroom,6441897592,HUMAN_OBSERVATION,,254:53,3.1134109431481636,Stenjevec_45.880_15.925,6.14,0.7848718000741286
2026-07-04,SE,42.736992,20.044183,mushroom,6431495076,HUMAN_OBSERVATION,5.0,237:66,2.6020958432004817,Dem Boge_42.760_20.050,6.02,0.6081115717768616
2026-07-04,SE,46.310517,11.654147,mushroom,6431769400,HUMAN_OBSERVATION,4.0,257:38,2.474449251079814,Pozza_46.320_11.625,7.13,0.9490862217816246
2026-07-03,SE,42.915042,-3.951592,mushroom,6441832076,HUMAN_OBSERVATION,,238:-14,2.536179456753731,La Serna_42.900_-3.975,3.58,0.10763459089932076
2026-07-13,SE,46.460862,11.198363,mushroom,6451574677,HUMAN_OBSERVATION,4.0,257:37,2.9299982705506813,Ronzone_46.440_11.175,6.82,0.8479330678131185
2026-07-13,SE,41.96161,13.132605,mushroom,6452644648,HUMAN_OBSERVATION,,232:43,2.4838657588275312,Subiaco_41.940_13.125,3.08,0.061761754542691075
2026-07-25,SE,45.860228,11.55252,mushroom,6470205837,HUMAN_OBSERVATION,,254:38,2.2577064396854114,Bertigo_45.840_11.550,8.16,0.9930259664290529
2026-07-25,SE,45.329088,25.977112,mushroom,6470367861,HUMAN_OBSERVATION,540.0,251:86,1.2245399390432112,Maneciu_45.340_25.975,7.34,0.8858882559110048
2026-07-25,SE,46.208549,25.976668,mushroom,6470574645,HUMAN_OBSERVATION,50.0,256:86,3.177103490610454,Tusnad_46.180_25.975,7.85,0.9599829217725226
2026-07-24,NE,60.262473,25.289303,black_chant,6470650643,HUMAN_OBSERVATION,48.0,334:84,4.214274684383183,Sibbo_60.300_25.300,4.09,0.8338839841845858
2026-06-26,SE,43.890347,19.600681,black_chant,6431016038,HUMAN_OBSERVATION,61.0,243:65,1.0747522496628084,Omar_43.900_19.600,3.89,0.6182871171195147
2026-06-21,NE,56.04649,14.47881,parasol,6404238341,HUMAN_OBSERVATION,50.0,311:48,3.419158671582378,Kristianstad_56.040_14.425,5.47,0.7745507115691398
2026-06-21,NE,58.44736,16.20042,parasol,6404581437,HUMAN_OBSERVATION,50.0,324:54,1.6479472722931798,Norrkoping_58.440_16.225,5.28,0.6413323695456573
2026-06-18,NE,52.05,5.95,parasol,6410534334,HUMAN_OBSERVATION,5000.0,288:19,3.335852407005443,Deelen_52.080_5.950,5.38,0.7542626207837154
2026-06-07,NE,51.5,5.1,parasol,6410543116,HUMAN_OBSERVATION,5000.0,285:17,2.8181077877365164,Hilvarenbeek_51.480_5.125,6.22,0.5532544378698212
2026-06-16,NE,52.5,4.6,parasol,6410550550,HUMAN_OBSERVATION,5000.0,291:15,0.0,Beverwijk_52.500_4.600,5.73,0.9295093932213019
2026-06-18,NE,51.3,5.85,parasol,6410780772,HUMAN_OBSERVATION,5000.0,284:19,1.7380976750191814,Berg_51.300_5.875,5.55,0.8825657003969434
2026-06-18,NE,52.3,4.55,parasol,6410790338,HUMAN_OBSERVATION,5000.0,290:15,2.798987472017707,Bennebroek_52.320_4.525,5.9,0.9765320047950227
2026-06-15,NE,52.25,5.1,parasol,6410900518,HUMAN_OBSERVATION,5000.0,289:17,2.0327830478488242,Kortenhoef_52.260_5.125,5.76,0.943090284481195
2026-06-16,NE,51.2,5.85,parasol,6411014266,HUMAN_OBSERVATION,5000.0,284:19,2.82510295859782,Maasbracht_51.180_5.875,5.38,0.7638979244996211
2026-06-17,NE,51.65,5.1,parasol,6411149695,HUMAN_OBSERVATION,5000.0,286:17,2.052012863406547,Waalwijk_51.660_5.125,5.6,0.959646213377557
2026-06-15,NE,52.9,6.25,parasol,6411178300,HUMAN_OBSERVATION,5000.0,293:20,2.22390160467136,Elsloo_52.920_6.250,5.51,0.7849315603717075
2026-06-17,NE,51.55,4.5,parasol,6411515194,HUMAN_OBSERVATION,5000.0,286:15,2.055529358914682,Rucphen_51.540_4.525,5.1,0.6666666666666686
2026-06-01,NE,51.35,6.2,parasol,6411525807,HUMAN_OBSERVATION,5000.0,284:20,2.0615965185458096,Venlo_51.360_6.175,7.87,0.851837003388224
2026-06-23,NE,51.7,3.7,parasol,6411903820,HUMAN_OBSERVATION,5000.0,286:12,2.223901604670815,Haamstede_51.720_3.700,5.27,0.6853643849253023
2026-06-16,NE,52.3,4.55,parasol,6411988962,HUMAN_OBSERVATION,5000.0,290:15,2.798987472017707,Bennebroek_52.320_4.525,5.7,0.9234021442975864
2026-06-15,NE,53.15,6.0,parasol,6412103514,HUMAN_OBSERVATION,5000.0,294:20,2.003793656468884,De Tike_53.160_6.025,5.67,0.8575805517459248
2026-06-16,NE,51.4,6.15,parasol,6412132960,HUMAN_OBSERVATION,,285:20,2.8199732449864605,Venlo_51.420_6.175,5.24,0.6531397267182864
2026-06-17,NE,52.15,5.15,parasol,6412594980,HUMAN_OBSERVATION,5000.0,289:17,2.036314552288928,De Bilt_52.140_5.125,5.86,0.9958364207332133
2026-06-20,NE,51.95,6.65,parasol,6412823633,HUMAN_OBSERVATION,5000.0,288:22,2.042408119236625,Bredevoort_51.960_6.625,5.09,0.42521626476937224
2026-06-14,NE,52.3,4.55,parasol,6412824565,HUMAN_OBSERVATION,,290:15,2.798987472017707,Bennebroek_52.320_4.525,5.45,0.7454962888257993
2026-06-20,NE,54.921817,23.654844,parasol,6412965656,HUMAN_OBSERVATION,2623.0,304:79,2.445622792761874,Ezerelis_54.900_23.650,5.4,0.6469599916214168
2026-06-21,NE,57.793494,25.866283,parasol,6412983305,HUMAN_OBSERVATION,14.0,320:86,2.4991397850958252,Valka_57.780_25.900,5.16,0.5579642647118883
2026-06-17,NE,52.342658,4.559405,parasol,6413089737,HUMAN_OBSERVATION,5.0,290:15,3.4370306187017388,Bennebroek_52.320_4.525,5.83,0.9927725438998859
2026-06-21,NE,52.330922,4.564113,parasol,6413129482,HUMAN_OBSERVATION,21.0,290:15,2.7245235267024315,Bennebroek_52.320_4.600,5.74,0.9093709961967957
2026-06-20,NE,50.820271,-1.53422,parasol,6413136864,HUMAN_OBSERVATION,,282:-6,1.1089270733083836,Hordle_50.820_-1.550,5.08,0.4056019805798656
2026-06-20,NE,54.885766,23.609423,parasol,6413860948,HUMAN_OBSERVATION,1624.0,304:78,2.711254706176348,Ezerelis_54.900_23.575,5.4,0.6469599916214168
2026-06-18,NE,58.07545,16.34037,parasol,6418628304,HUMAN_OBSERVATION,500.0,322:54,2.09803723250149,Ukna_58.080_16.375,5.17,0.6078551932869681
2026-06-23,NE,51.736914,-5.251375,parasol,6422823446,HUMAN_OBSERVATION,,287:-18,7.230877922338018,Pembroke_51.720_-5.150,4.57,0.24145753970121356
2026-06-22,NE,56.73543,15.91687,parasol,6427333356,HUMAN_OBSERVATION,1.0,314:53,2.7766676784555515,Nybro_56.760_15.925,5.37,0.6409738951172086
2026-06-17,NE,52.0412,5.7796,parasol,6431749913,HUMAN_OBSERVATION,21.0,288:19,2.739475918502322,Wolfheze_52.020_5.800,5.73,0.9760652999776532
2026-06-18,NE,51.472662,-0.305262,parasol,6441693807,HUMAN_OBSERVATION,4.0,285:-2,2.24907106841352,Chiswick_51.480_-0.275,5.81,0.9647980071925341
2026-06-20,NE,57.557755,9.914683,parasol,6467835369,HUMAN_OBSERVATION,5.0,319:33,2.068007760691532,Hirtshals_57.540_9.925,5.13,0.4393811862933194
2026-06-24,NE,55.540402,8.147944,parasol,6467855366,HUMAN_OBSERVATION,4.0,308:27,2.6137642220323967,Oksbøl_55.560_8.125,5.02,0.514494335310697
2026-06-20,NE,57.553475,10.337572,parasol,6467879383,HUMAN_OBSERVATION,5.0,319:34,2.6893454779848036,Strandby_57.540_10.375,4.74,0.2935042243919979
2026-07-24,NE,62.905242,27.698009,parasol,6450626342,HUMAN_OBSERVATION,1.0,349:92,2.8085984523822995,Kuopio_62.880_27.700,5.72,0.8299722568259645
2026-07-20,NE,56.400029,27.324457,parasol,6451639607,HUMAN_OBSERVATION,,313:91,0.033568418961318146,Rezekne_56.400_27.325,6.12,0.9802098281813597
2026-07-19,NE,54.847578,24.079899,parasol,6451678817,HUMAN_OBSERVATION,,304:80,1.5383175933572402,Kaunas_54.840_24.100,5.7,0.8435375386450782
2026-07-19,NE,57.686648,-3.248417,parasol,6451727591,HUMAN_OBSERVATION,9.0,320:-11,3.3583607766236665,Elgin_57.660_-3.275,5.8,0.8697577534731871
2026-07-13,NE,60.232828,20.220186,parasol,6451908767,HUMAN_OBSERVATION,,334:67,11.333763855084646,Lillposten_60.240_20.425,5.2,0.7598201379712519
2026-07-13,NE,57.12695,23.23437,parasol,6452005908,HUMAN_OBSERVATION,4.0,317:77,2.2138411388840877,Tukums_57.120_23.200,6.08,0.9668597969514806
2026-07-19,NE,55.837014,22.703189,parasol,6452061337,HUMAN_OBSERVATION,59.0,309:75,3.1030824245556867,Uzventis_55.860_22.675,5.76,0.851060072048018
2026-07-19,NE,61.32842,25.406825,parasol,6469594933,HUMAN_OBSERVATION,14.0,340:84,1.9391015570282772,Padasjoki_61.320_25.375,5.06,0.5895098362600132
2026-07-20,NE,53.894066,23.33403,parasol,6469928842,HUMAN_OBSERVATION,,299:77,16.022566246327546,Veisiejai_54.000_23.500,5.54,0.8976651281852377
2026-07-19,NE,54.227925,24.57442,parasol,6470411721,HUMAN_OBSERVATION,,300:82,2.0788483578037744,Varena_54.240_24.550,5.59,0.7706817723362274
2026-07-31,NE,59.18803,17.73167,parasol,6472934389,HUMAN_OBSERVATION,200.0,328:59,3.1398842608681914,Tumba_59.160_17.725,3.72,0.14204545454545478
2026-08-03,NE,54.61195,11.456547,parasol,6467827395,HUMAN_OBSERVATION,1.0,303:38,5.715657252095138,Rødby_54.660_11.425,6.64,1.0
2026-08-04,NE,55.006631,15.098328,parasol,6467851388,HUMAN_OBSERVATION,15.0,305:50,1.4903844144880831,Nexø_55.020_15.100,6.02,0.5970149253731348
2026-08-02,NE,57.14507,14.17304,parasol,6472808363,HUMAN_OBSERVATION,10.0,317:47,3.227674952349837,Värnamo_57.120_14.200,4.25,0.22972972972972938
2026-08-05,NE,59.21641,18.18834,parasol,6473256370,HUMAN_OBSERVATION,100.0,328:60,0.8576895000491922,Vasterhaninge_59.220_18.175,4.08,0.2565789473684211
2026-08-05,NE,57.99978,16.56016,parasol,6473370342,HUMAN_OBSERVATION,10.0,321:55,3.05696807487642,Vraka_58.020_16.525,4.8,0.39473684210526316
2026-08-01,NE,58.12113,16.58443,parasol,6473519377,HUMAN_OBSERVATION,5.0,322:55,2.288721428861239,Tryserum_58.140_16.600,4.83,0.3505747126436774
2026-08-04,NE,59.55292,18.19495,parasol,6473535351,HUMAN_OBSERVATION,10.0,330:60,3.213992555681539,Vallentuna_59.580_18.175,3.43,0.11194029850746269
2026-08-02,NE,57.95484,15.82911,parasol,6473873400,HUMAN_OBSERVATION,500.0,321:52,1.3594133548318108,Gumhem_57.960_15.850,5.52,0.4864864864864861
2026-06-01,SE,46.605562,19.887072,parasol,6398623969,HUMAN_OBSERVATION,,258:66,1.1653197885067461,Palmonostora_46.600_19.900,7.29,0.44678680402593407
2026-06-04,SE,46.605479,19.887121,parasol,6399177032,HUMAN_OBSERVATION,,258:66,1.157264228620868,Palmonostora_46.600_19.900,7.37,0.4823093200520317
2026-06-14,SE,46.93752,16.363663,parasol,6399686192,HUMAN_OBSERVATION,66.0,260:54,2.6436523016106572,Szentgotthard_46.960_16.375,5.19,0.6081002271884878
2026-06-15,SE,46.803572,15.981119,parasol,6400937737,HUMAN_OBSERVATION,,259:53,0.6121144568063556,Neuhaus Am Klausenbach_46.800_15.975,5.66,0.8497109138182191
2026-06-22,SE,45.952312,10.130791,parasol,6412815454,HUMAN_OBSERVATION,8.0,255:33,0.9649890798737386,Darfo_45.960_10.125,4.75,0.269892812471047
2026-06-19,SE,46.944393,9.004128,parasol,6412961883,HUMAN_OBSERVATION,4.0,260:30,2.7304323163638133,Glarus_46.920_9.000,2.59,0.06745280020537221
2026-06-09,SE,41.80603,15.9978,parasol,6413072694,HUMAN_OBSERVATION,5.0,232:53,2.446131404383686,Vieste_41.820_15.975,0.96,0.024461774879692446
2026-06-21,SE,45.823697,25.897219,parasol,6413213078,HUMAN_OBSERVATION,11.0,254:86,0.46414948398718725,Reci_45.820_25.900,5.81,0.9420878925387647
2026-06-17,SE,37.751688,15.06165,parasol,6413832757,HUMAN_OBSERVATION,3.0,209:50,1.7512599728681792,Giarre_37.740_15.075,2.49,0.04856332992249168
2026-06-01,SE,42.356267,10.896608,parasol,6414006531,HUMAN_OBSERVATION,8.0,235:36,1.8233494380077337,Campese_42.360_10.875,6.18,0.16772015649471878
2026-06-22,SE,46.0723,23.530283,parasol,6422581064,HUMAN_OBSERVATION,,255:78,2.707227947552842,Inuri_46.060_23.500,5.95,0.998744846196609
2026-06-22,SE,45.416017,17.250446,parasol,6441812904,HUMAN_OBSERVATION,3.0,252:57,2.616514001733911,Cernik_45.400_17.275,5.28,0.5882125567497481
2026-07-27,SE,46.307537,11.662933,parasol,6470104679,HUMAN_OBSERVATION,72.0,257:38,3.1662576821970836,Pozza_46.320_11.700,6.35,0.9124556615688919
2026-06-02,NE,62.643594,11.870904,morel,6356418604,HUMAN_OBSERVATION,1.0,347:39,0.45112850525438025,Borgos_62.640_11.875,5.25,0.46073040535837323
2026-06-06,NE,64.852568,13.383541,morel,6356431663,HUMAN_OBSERVATION,25.0,359:44,0.9196591040169033,Røyrvik_64.860_13.375,5.03,0.5034315932388772
2026-06-04,NE,66.832205,15.376948,morel,6356447673,HUMAN_OBSERVATION,200.0,370:51,1.329639107132193,Røkland_66.840_15.400,5.53,0.6895352627065006
2026-06-05,NE,70.181916,22.331453,morel,6356449434,HUMAN_OBSERVATION,25.0,389:74,2.5954332264901883,Øksfjord_70.200_22.375,5.5,0.7247944960892732
2026-06-06,NE,68.781159,16.508726,morel,6356493308,HUMAN_OBSERVATION,250.0,381:55,2.4423187999029126,Hårstad_68.760_16.525,5.24,0.5946010341041402
2026-06-01,NE,62.143532,9.331241,morel,6356575521,HUMAN_OBSERVATION,25.0,344:31,1.8596338469551021,Dombås_62.160_9.325,5.2,0.5288591734732732
2026-06-11,NE,70.368346,31.015772,morel,6364096323,HUMAN_OBSERVATION,50.0,390:103,3.629361994460483,Vardø_70.380_30.925,4.68,0.8332627444336737
2026-06-06,NE,70.339325,25.412306,morel,6364120410,HUMAN_OBSERVATION,2.0,390:84,2.570611241935857,Hestnes_70.320_25.450,3.87,0.1522661358832978
2026-06-06,NE,65.77309,22.69744,morel,6365468333,HUMAN_OBSERVATION,10.0,365:75,2.805921055259478,Bjornholmen_65.760_22.750,5.15,0.5665554135591578
2026-06-10,NE,62.305438,11.720041,morel,6395337315,HUMAN_OBSERVATION,75.0,345:39,2.8401760313422915,Buvika_62.280_11.725,4.55,0.8183326911880694
2026-06-17,NE,70.030028,22.112606,morel,6395354608,HUMAN_OBSERVATION,5.0,388:73,1.8058160201302615,Alteidet_70.020_22.150,4.77,0.8559977888336111
2026-06-04,NE,69.676622,18.973838,morel,6395361444,HUMAN_OBSERVATION,10.0,386:63,4.3234083683355875,Tromsø_69.660_19.075,4.89,0.4490573209146072
2026-06-05,NE,69.679106,19.061029,morel,6395377367,HUMAN_OBSERVATION,10.0,386:63,2.1919834879362448,Tromsø_69.660_19.075,4.89,0.4423650082282474
2026-06-17,NE,62.664846,11.77403,morel,6395463473,HUMAN_OBSERVATION,1.0,347:39,3.0647418727752944,Borgos_62.640_11.800,3.26,0.06475894757889057
2026-06-09,NE,62.286114,11.736085,morel,6395490474,HUMAN_OBSERVATION,75.0,345:39,0.8892964590063844,Buvika_62.280_11.725,4.47,0.8270207828012964
2026-06-02,NE,69.644077,18.948595,morel,6395497467,HUMAN_OBSERVATION,39.0,386:63,5.19825065314098,Tromsø_69.660_19.075,5.1,0.378079272700013
2026-06-19,NE,70.541663,30.597194,morel,6395507499,HUMAN_OBSERVATION,50.0,391:102,4.952207890828308,Hamningberg_70.500_30.550,4.61,0.8531957645701922
2026-06-21,NE,64.85655,16.78416,morel,6404433407,HUMAN_OBSERVATION,500.0,359:56,1.6587636543646151,Nyluspen_64.860_16.750,4.79,0.9631739326462899
2026-06-22,NE,67.87582,20.85179,morel,6404715484,HUMAN_OBSERVATION,100.0,376:69,2.0099370133857706,Paksuniemi_67.860_20.875,5.02,0.9785451218382286
2026-06-11,NE,60.929058,9.217595,morel,6405677554,HUMAN_OBSERVATION,8.0,338:30,3.6753449499748068,Leira_60.900_9.250,4.78,0.8901103382933804
2026-06-18,NE,70.541307,30.610857,morel,6405693568,HUMAN_OBSERVATION,5.0,391:102,5.117518749153867,Hamningberg_70.500_30.550,4.71,0.8941110508430916
2026-06-18,NE,60.489596,10.756203,morel,6419667596,HUMAN_OBSERVATION,25.0,335:35,1.1198286364764405,Kolbu_60.480_10.750,4.67,0.8459797103172242
2026-06-10,NE,62.65652,15.61665,morel,6435518369,HUMAN_OBSERVATION,10.0,347:52,1.8858257401375957,Lombacken_62.640_15.625,4.64,0.8467406554073859
2026-06-28,NE,65.59838,15.54648,morel,6473630362,HUMAN_OBSERVATION,25.0,364:51,2.0501569992504294,Rodingsfors_65.580_15.550,4.02,0.8135541250597085
2026-06-05,SE,41.835271,-1.795853,morel,6398654180,HUMAN_OBSERVATION,82.0,232:-6,1.732476806470363,Litago_41.820_-1.800,0.3,0.0039022052161532513
2026-06-06,SE,41.834954,-1.796891,morel,6398739932,HUMAN_OBSERVATION,50.0,232:-7,1.682647118953404,Litago_41.820_-1.800,0.31,0.002360791033789408
2026-06-05,SE,41.826616,-1.815309,morel,6399226360,HUMAN_OBSERVATION,42.0,232:-7,1.466433704259414,Litago_41.820_-1.800,0.3,0.0039022052161532513
2026-06-02,NE,57.69808,11.79836,st_george,6355124461,HUMAN_OBSERVATION,123.0,320:39,2.4393422712991604,Goteborg_57.720_11.800,6.58,0.5859331916283378
2026-06-02,NE,59.898326,10.671006,st_george,6356417482,HUMAN_OBSERVATION,5.0,332:35,4.639287142201813,Oslo_59.940_10.675,6.22,0.4051442124932378
2026-06-02,NE,60.688164,10.86277,st_george,6356464622,HUMAN_OBSERVATION,10.0,336:36,3.7307630098742917,Skreia_60.660_10.900,6.85,0.7098269021753668
2026-06-06,NE,63.488547,10.923559,st_george,6356524463,HUMAN_OBSERVATION,25.0,352:36,1.506988735021672,Kvithammer_63.480_10.900,6.23,0.6059866271652627
2026-06-04,NE,59.419698,10.627214,st_george,6356530608,HUMAN_OBSERVATION,25.0,329:35,3.4798471279968406,Fuglevik_59.400_10.675,6.17,0.5382590740308593
2026-06-01,NE,59.41861,10.605376,st_george,6363976365,HUMAN_OBSERVATION,8.0,329:35,4.4502237671752125,Fuglevik_59.400_10.675,6.25,0.5190189752965488
2026-06-07,NE,60.8811,11.555092,st_george,6364013461,HUMAN_OBSERVATION,25.0,337:38,2.361438986453959,Elverum_60.900_11.575,6.25,0.3727810650887571
2026-06-13,NE,59.9576,10.862931,st_george,6364031329,HUMAN_OBSERVATION,5.0,332:36,2.844403210281523,Oslo_59.940_10.900,5.28,0.6441538700706446
2026-06-07,NE,59.937509,10.748747,st_george,6364108618,HUMAN_OBSERVATION,1.0,332:35,0.28564450383629536,Oslo_59.940_10.750,6.48,0.5177514792899397
2026-06-07,NE,59.419606,10.626396,st_george,6364111634,HUMAN_OBSERVATION,8.0,329:35,3.509575141875881,Fuglevik_59.400_10.675,6.81,0.6715976331360927
2026-06-06,NE,59.3883,10.659059,st_george,6364114364,HUMAN_OBSERVATION,25.0,329:35,1.5833489996724384,Fuglevik_59.400_10.675,6.28,0.6373642532070171
